Sandstone,
X,Y
3.0593849416755052,0.17688679245283367
2.661717921527041,-0.2358490566037723
2.025450689289503,0.17688679245283367
1.6542948038176046,0.42452830188679513
1.3891834570519617,-0.48349056603773377
1.1240721102863205,-0.7311320754716988
0.8589607635206793,-0.5660377358490543
0.11664899257688432,0.011792452830189148
-0.3075291622481444,-0.5660377358490543
-0.5461293743372213,-0.7311320754716988
-1.0498409331919412,-0.5660377358490543
-1.3944856839872735,-0.7311320754716988
-1.7391304347826075,-0.8962264150943398
-1.951219512195122,-1.0613207547169772
-2.189819724284199,-1.1438679245283012
-2.4284199363732775,-1.1438679245283012
-2.6139978791092258,-1.0613207547169772
-2.4814422057264043,0.3419811320754711
-2.13679745493107,0.672169811320753
-1.8186638388123004,0.672169811320753
-1.4740190880169664,0.5896226415094326
-1.288441145281018,0.5896226415094326
-0.8377518557794268,-0.07075471698112779
-0.5991516436903499,0.09433962264150964
-0.3075291622481444,0.42452830188679513
-0.09544008483563005,0.5070754716981156
0.5408271474019095,0.011792452830189148
0.7529162248144221,0.09433962264150964
1.2036055143160116,0.5896226415094326
1.4687168610816546,0.7547169811320771
1.919406150583244,0.7547169811320771
2.07847295864263,0.7547169811320771
2.343584305408273,0.9198113207547145
2.5556733828207854,0.9198113207547145
