Beadpack,,Sandstone,,Limestone,
X,Y,X,Y,X,Y
2.466290667,-1.103167231,-2.872908276,1.764967692,-3.907482827,-0.865524315
2.571701056,-1.004764204,-3.114219475,2.050856209,-4.05252135,-0.742020476
2.771980797,-0.95423292,-3.135203057,2.32086203,-4.251949318,-0.632239285
2.94766478,-1.052635947,-2.159466471,2.225565858,-4.306338764,-0.426399553
2.95469214,-1.166996222,-1.918155272,2.408216855,-4.251949318,-0.248005119
2.859822789,-1.084550442,-1.603401535,2.52733707,-2.239539822,-1.030196101
2.652515689,-0.991466498,-1.739794821,2.83704963,-2.203280191,-0.824356369
2.627919931,-1.004764204,-0.8060254,3.154703537,-1.750034809,-0.961582857
2.673597767,-1.084550442,-0.701107487,3.361178577,-1.47808758,-0.824356369
2.673597767,-1.244122919,-0.47028808,3.480298792,-1.314919243,-0.796911071
2.592783134,-1.382419065,-0.239468672,3.440592054,-1.623126102,-0.700852529
2.424126511,-1.464864844,-0.040124639,3.321471839,-2.203280191,-0.481290149
2.353852917,-1.486141174,0.054301483,3.059407365,-1.931332962,-0.632239285
2.343311879,-1.510077046,0.631350001,2.352627421,-1.858813701,-0.508735446
2.529536901,-1.534012917,0.820202244,2.201741815,-2.0945013,-0.316618363
2.708734563,-1.536672459,1.04052986,1.653788825,-1.623126102,-1.15369994
2.789549195,-1.494119798,0.925120156,1.494961871,-1.115491274,-0.700852529
2.74035768,-1.499438881,1.04052986,1.256721441,-1.061101829,-0.57734869
2.866850148,-1.401035854,0.799218661,1.606140739,-0.698505523,-0.453844851
2.905500624,-1.3717809,-3.345038882,1.415548394,-0.48094774,-0.398954256
2.909014304,-1.257420625,-3.135203057,1.566434,-0.48094774,-0.302895714
2.944151101,-1.180293928,-2.830941111,0.724651146,-0.136481249,0.191119643
2.965233179,-1.073912277,-2.788973946,0.47052802,-0.136481249,0.355791428
2.965233179,-1.020721452,-2.65258066,0.319642414,0.026687088,0.45184997
2.909014304,-0.930297049,-2.705039616,0.176698155,-0.209000511,0.520463214
2.810631273,-0.853170352,-3.124711266,0.009929854,-0.426558294,0.547908511
2.905500624,-0.89040393,-3.806677697,-0.371254835,-0.499077555,0.355791428
2.930096382,-0.999445122,-4.037497105,-0.275958663,-0.843544045,0.10878375
2.793062875,-1.286675579,-4.310283677,-0.49037505,-1.097361459,0.095061101
2.659543048,-1.238803836,-4.677496371,-0.347430792,-1.115491274,0.095061101
2.631433611,-1.039338241,-4.771922492,-0.553905832,-1.641255918,0.081338452
2.631433611,-0.948913838,-5.191594142,-0.752439524,-1.858813701,0.314623482
2.564673697,-1.028700076,-5.432905341,-0.919207825,-2.13076093,0.45184997
2.43115387,-1.214867965,-5.244053098,-0.895383782,-1.061101829,0.781193541
2.420612831,-1.26805879,-4.897823987,-0.935090521,-0.607856447,1.055646517
2.346825558,-1.366461817,-5.013233691,-1.038328041,-3.889353012,-1.236035833
2.336284519,-1.411674019,-4.687988162,-1.10980017,-4.451377286,-1.194867886
2.346825558,-1.472843468,-4.687988162,-1.284509819,-4.469507101,-0.892969613
2.522509541,-1.483481633,-2.589629912,1.923794646,-4.632675439,-1.290926428
2.547105299,-1.486141174,-2.390285878,2.138211034,-4.832103407,-1.181145237
2.526023221,-1.438269432,-2.159466471,2.447923593,-4.74145433,-0.851801666
2.490886424,-1.470183927,-1.970614228,2.273213944,-4.505766732,-0.412676905
2.680625126,-1.43560989,-1.865696316,-0.657143352,-3.671795229,0.191119643
2.715761923,-1.510077046,-1.81323736,-0.887442435,-0.988582568,2.414188748
2.786035516,-1.504757963,-2.002089602,-1.014503998,-1.061101829,2.05739988
2.831713351,-1.472843468,-2.023073185,-1.228920385,-0.698505523,2.126013124
2.803603914,-1.549970165,-2.505695582,-1.673635855,0.117336164,1.522216576
2.666570407,-1.531353376,-2.73651499,-1.649811812,-0.190870695,1.755501606
2.736844001,-1.358483193,-2.893891858,-1.570398336,-1.641255918,2.565137885
2.74035768,-1.228165671,-3.282088135,-1.673635855,-2.021982038,2.318130207
2.733330321,-1.164336681,-3.07225231,-1.832462809,-2.275799452,2.180903719
2.74387136,-1.145719892,-3.334547091,-0.974797259,-2.565876497,1.659443064
2.761439758,-1.156358057,-3.838153071,-0.90332513,-3.490497076,-0.714575178
2.761439758,-1.105826773,-3.74372695,-0.665084699,-0.354039033,1.096814464
2.803603914,-1.028700076,-0.785041817,1.987325428,-0.118351434,1.330099493
2.859822789,-1.047316865,-1.582417952,2.011149471,-0.589726631,1.508493928
2.866850148,-1.14306035,-1.30963138,2.32086203,-0.317779402,2.002509284
2.852795429,-1.188272552,-1.026353016,2.805284239,-0.625986262,2.263239612
2.940637421,-1.190932093,-1.110287346,3.273823753,-1.314919243,2.373020802
2.916041663,-1.111145855,0.064793274,2.400275507,-2.312059083,2.002509284
2.909014304,-1.076571819,0.064793274,2.098504295,-2.384578344,1.426158035
2.916041663,-1.044657323,0.274629099,1.931735994,-3.943742458,-0.316618363
2.84928175,-1.116464938,-0.281435837,1.963501385,-2.47522742,-0.12450128
2.768467118,-1.068593195,0.138235813,1.35995896,-2.384578344,0.273455535
2.750898719,-1.039338241,0.085776856,1.145542573,-2.819693911,0.012725208
2.670084087,-1.047316865,0.306104473,0.81200597,0.47993247,0.45184997
2.64197465,-1.103167231,0.159219395,0.430821281,-2.13076093,1.083091815
2.571701056,-1.135081727,0.127744021,0.081401983,-1.731904994,0.890974732
2.529536901,-1.084550442,0.348071638,0.224346241,-1.604996287,0.79491619
2.592783134,-0.978168792,0.610366419,0.256111632,-1.713775179,0.56163116
2.729816641,-0.943594755,0.883152991,0.518176106,-2.13076093,0.685134999
2.95117846,-1.108486314,0.988070904,0.645237669,-2.239539822,0.589076458
2.968746858,-1.206889341,0.904136574,1.002598315,-2.620265943,0.630244404
2.996856295,-1.153698515,0.652333584,1.582316696,-3.544886522,-0.824356369
2.919555343,-1.113805396,0.526432089,1.804674431,-3.726184675,-0.728297827
2.757926079,-1.052635947,-0.019141056,1.240838745,-3.853093382,-1.030196101
2.722789282,-1.026040534,-0.21848509,1.367900308,-4.324468579,-0.769465773
2.677111446,-1.012742828,-0.30241942,1.153483921,-2.650482301,-1.082799588
2.828199672,-1.07923136,-0.082091804,1.089953139,-2.514508687,-0.991315262
2.965233179,-1.127103103,-0.092583595,0.883478099,-2.665590481,-0.865524315
2.986315257,-1.159017598,-0.207993299,0.684944407,-2.454075969,-0.716862286
2.750898719,-1.201570258,-0.260452255,0.478469367,-2.378535072,-0.888395396
2.659543048,-1.164336681,-0.449304497,0.335525109,-4.342598394,-1.014186344
2.599810494,-1.145719892,-0.606681366,0.16081546,-4.629653803,-0.991315262
2.564673697,-1.174974846,-0.774550026,0.121108721,-5.18865644,-0.899830937
2.603324173,-1.097848149,-1.246680632,-0.04565958,-5.022466467,-0.922702018
2.529536901,-1.238803836,-1.089303764,0.335525109,-5.566360925,-1.791803109
2.518995862,-1.334547322,-1.288647797,0.581706887,-5.626793643,-1.666012162
2.571701056,-1.347845028,-2.673564242,1.629964782,-1.366287053,-0.453844851
2.462776987,-1.459545762,-2.778482155,1.947618689,-1.230313438,-0.248005119
2.43466755,-1.361142735,-2.358810505,-0.871559739,-2.046155125,0.049318938
2.43115387,-1.339866404,-2.453236626,-1.085976127,-1.44182795,0.220852048
2.554132658,-1.366461817,-1.14176272,1.050246401,-1.955506049,0.804064622
2.684138806,-1.3717809,-0.900451521,2.154093729,-1.819532434,1.078517598
2.733330321,-1.339866404,-8.108312109,-3.007782267,-1.789316076,1.307228412
2.824685992,-1.416993101,-1.404057501,2.027032166,-1.44182795,1.055646517
2.880904867,-1.39305723,-1.089303764,2.090562947,-1.320962514,0.92985557
2.838740711,-1.475503009,-1.666352282,1.915853298,-1.290746156,1.27292179
2.856309109,-1.512736587,-1.30963138,1.77290904,-1.200097079,1.410148278
2.887932226,-1.494119798,-1.068320181,1.526727262,-1.064123465,1.204308546
2.789549195,-1.587203743,-1.414549292,2.559102461,-2.136804202,1.650294632
2.750898719,-1.584544202,-1.110287346,0.510234758,-2.408751431,1.62742355
2.814144953,-1.568586954,-1.404057501,0.454645324,-2.665590481,1.501632603
2.894959585,-1.579225119,-0.952910477,0.91524349,-2.710915019,1.879005445
2.944151101,-1.51805567,-0.732582861,1.423489742,-0.323822674,2.31355599
2.972260538,-1.401035854,-0.522747036,1.701436911,0.08409817,2.256378287
2.986315257,-1.377099982,-0.176517925,1.566434,-0.006550907,2.393604775
2.909014304,-1.448907597,0.327088055,1.423489742,-0.036767265,2.588008967
2.944151101,-1.424971725,-0.627664949,1.899970603,-0.142524521,2.748106536
2.916041663,-1.390397689,-0.63815674,2.0826216,-0.308714495,2.896768565
2.926582702,-1.345185487,-0.449304497,2.281155292,-0.595769903,2.98825289
3.028479412,-1.257420625,-0.774550026,2.400275507,-1.064123465,2.679493292
3.028479412,-1.2042298,-0.879467939,2.606750547,-0.595769903,0.746886919
3.035506772,-1.151038974,-0.480779871,2.94028715,-0.127416342,0.689709216
3.024965733,-1.087209984,-0.30241942,2.312920683,0.06898999,0.769758
3.007397334,-1.034019158,-2.107007515,1.87614656,0.250288143,0.712580297
2.933610062,-0.956892461,-1.991597811,2.011149471,0.099206349,0.952726651
2.909014304,-0.882425306,0.694300749,1.074070444,-0.792176235,1.067082058
2.95469214,-0.922318425,-2.421761252,-1.205096342,-0.716635338,0.92985557
3.007397334,-0.991466498,-3.187662013,-1.506867554,-1.049015285,1.078517598
3.031993092,-1.015402369,-3.355530673,-1.332157905,-0.852608953,-0.362360526
2.989828936,-0.938275672,-3.554874707,-0.823911653,-0.988582568,-0.042165387
2.961719499,-0.898382553,-1.592909743,0.772299232,-1.215205259,-0.053600928
2.863336468,-0.866468058,-2.23290901,0.883478099,-0.248281777,-0.065036468
2.793062875,-0.863808517,-1.540450787,0.081401983,0.06898999,-0.042165387
2.547105299,-0.922318425,-1.771270195,-0.069483623,0.280504502,-0.007858765
2.480345385,-0.970190168,-2.264384383,0.303759718,0.507127193,0.08362556
2.476831706,-1.012742828,-1.498483622,1.034363705,0.612884449,0.140803264
2.420612831,-1.105826773,-2.631597077,0.907302142,-0.097199983,-0.248005119
2.381962355,-1.174974846,-2.484712,1.256721441,-0.263389956,-0.476715932
2.318716121,-1.276037414,-0.97389406,-0.204486534,-0.565553544,-0.648249042
2.276551965,-1.361142735,-3.460448586,-0.275958663,-0.837500774,-0.78547553
2.266010926,-1.43560989,-3.428973212,0.097284678,-0.988582568,0.529611646
2.258983567,-1.483481633,-1.026353016,-0.029776885,0.401369937,0.278029752
2.266010926,-1.541991541,-1.099795555,-0.260075967,0.371153578,0.392385158
2.301147723,-1.613799156,-1.099795555,-0.466551007,0.83950714,0.312336374
2.399530753,-1.674968605,-1.099795555,-0.641260656,0.869723499,0.541047187
2.504941143,-1.704223559,-1.446024666,-0.680967395,0.915048037,0.678273675
2.670084087,-1.672309063,-1.30963138,-0.839794348,0.809290781,1.044210976
2.680625126,-1.659011357,-2.033564976,0.542000149,0.58266809,1.524503684
2.779008156,-1.648373192,-1.960122437,0.684944407,-0.369147212,1.238615168
2.613865212,-1.619118238,-1.886679898,0.91524349,-1.16988072,1.730343416
2.666570407,-1.624437321,-1.792253777,1.097894487,-2.333210534,2.187765043
2.666570407,-1.584544202,-1.718811238,1.272604136,-0.761959877,1.650294632
2.656029368,-1.512736587,-2.253892592,1.502903219,-0.882825312,1.341535034
2.518995862,-1.565927413,-2.715531407,1.447313785,-0.777068056,1.410148278
2.452235948,-1.576565578,-2.862416485,1.272604136,-4.040434806,-0.556764717
2.529536901,-1.595182367,-2.484712,1.53466861,-3.269917657,-0.076472009
2.403044433,-1.619118238,-1.718811238,1.77290904,-1.819532434,0.129367723
2.360880277,-1.611139614,-1.718811238,1.629964782,-1.849748793,-0.08790755
2.33277084,-1.547310624,-1.425041084,1.788791735,-1.879965152,-0.2708762
2.304661402,-1.502098422,-1.320123171,1.479079176,-1.154772541,0.358078536
2.304661402,-1.440928973,-1.204713467,1.510844566,-1.215205259,0.678273675
2.385476034,-1.398376312,-1.026353016,1.312310874,-1.547585205,1.913312067
2.420612831,-1.483481633,-0.88995973,1.407607047,-1.774207896,2.244942746
2.466290667,-1.49677934,-1.204713467,0.931126185,-1.079231644,2.244942746
2.575214736,-1.494119798,-0.743074652,1.113777182,-0.897933491,1.993360852
2.610351533,-1.467524386,-1.173238094,2.297037987,-0.354039033,1.833263282
2.575214736,-1.43560989,-1.446024666,2.18585912,-0.520229006,1.776085579
2.53656426,-1.409014478,-1.47750004,2.344686073,-1.472044308,2.679493292
2.381962355,-1.419652643,-1.72930303,2.463806289,-0.021659086,1.4444549
2.459263307,-1.409014478,-1.487991831,2.63057459,-0.112308162,2.050538555
2.483859065,-1.355823652,-1.330614962,2.852932325,-1.759099717,1.684601254
2.606837853,-1.291994662,-0.994877642,2.924404454,-1.743991537,-0.796911071
2.624406251,-1.26805879,-0.659140322,2.924404454,-1.834640614,-0.899830937
2.666570407,-1.385078606,-0.323403002,3.011759279,-1.879965152,-1.082799588
2.663056728,-1.353164111,-0.270944046,3.170586233,-2.741131378,-1.437301348
2.782521836,-1.448907597,-1.47750004,2.987935236,-3.149052222,-1.414430267
2.835227031,-1.39305723,-1.299139589,3.07529006,-1.532477026,-0.568200258
2.859822789,-1.326568698,-1.288647797,3.242058362,-1.079231644,-0.282311741
2.838740711,-1.273377873,-1.026353016,3.472357445,-1.623126102,-0.110778631
2.880904867,-1.236144295,1.134955981,0.478469367,-2.061263305,0.92985557
2.923069023,-1.209548882,1.20839852,0.669061712,-2.514508687,0.952726651
2.877391187,-1.036678699,1.260857476,0.867595404,-3.164160401,0.769758
2.863336468,-0.991466498,1.218890311,1.002598315,-3.285025836,0.403820699
2.779008156,-0.948913838,1.061513443,1.153483921,-3.526756707,-0.019294306
2.729816641,-1.007423745,1.187414938,1.320252222,-3.647622142,-0.167956334
2.543591619,-1.151038974,0.757251496,1.725260954,-3.466323989,-1.345817023
2.483859065,-1.140400809,0.505448506,2.090562947,-2.952645889,-0.842653234
2.438181229,-1.164336681,0.526432089,2.257331249,-2.68069866,-0.08790755
2.399530753,-1.201570258,0.274629099,2.432040898,-2.726023198,0.117932182
2.32925716,-1.331887781,0.337579846,2.678222676,-2.997970428,-0.007858765
2.339798199,-1.3717809,0.138235813,2.52733707,-3.17926858,0.117932182
2.357366597,-1.307951909,-0.124058969,2.725870762,-3.103727683,0.220852048
2.304661402,-1.302632827,0.0333179,2.844990978,-2.907321351,0.815500163
2.497913784,-1.318590074,-0.564714201,2.749694805,-0.399363571,1.558810306
2.504941143,-1.26805879,-1.026353016,2.694105372,0.023665452,1.581681388
2.466290667,-1.249442001,-0.8060254,2.972052541,0.250288143,1.650294632
2.462776987,-1.284016038,-4.07946427,0.764357884,0.280504502,1.341535034
2.564673697,-1.284016038,0.736267914,0.144932765,0.32582904,-0.167956334
2.606837853,-1.24678246,0.998562695,0.311701066,-2.302994175,1.021339895
2.571701056,-1.212208423,-2.526679165,-0.395078878,-2.167020561,1.375841656
2.445208589,-1.164336681,-2.705039616,-0.426844269,-1.789316076,2.542266804
2.53656426,-1.190932093,-2.369302296,-0.514199093,-4.070651165,0.003576776
2.680625126,-1.052635947,-2.348318713,-0.665084699,-3.919569371,0.175109886
2.74387136,-0.978168792,-2.117499306,-0.49037505,-2.197236919,-1.185719454
2.828199672,-1.023380993,-2.243400801,-0.35537214,-3.828920295,-0.819782152
2.891445906,-1.076571819,-2.558154538,-0.228310577,-3.874244833,-0.739733368
2.859822789,-1.111145855,-2.883400067,-0.466551007,-3.738271218,-0.991315262
2.814144953,-1.073912277,-2.998809771,-0.28390001,-3.587189424,-1.071364047
2.74035768,-1.039338241,-2.830941111,-0.617436613,-4.614545623,-0.225134038
2.568187377,-1.065933653,-2.862416485,-0.712732785,0.522235372,-0.08790755
2.599810494,-1.010083287,-2.631597077,-0.728615481,0.129422708,0.106496642
2.698193524,-0.91168026,-2.096515723,-0.927149173,-0.444688109,0.232287589
2.729816641,-0.887744388,-1.960122437,-0.577729875,-0.399363571,0.015012316
2.796576555,-0.895723012,-3.051268727,-0.450668312,-0.716635338,-0.030729846
2.933610062,-0.946254296,-3.261104552,-0.688908742,-0.958366209,0.369514077
2.996856295,-1.012742828,-3.366022465,-0.808028958,-1.472044308,0.735451378
3.05658885,-1.14306035,-3.49192396,-0.982738607,-0.142524521,1.10138868
3.05307517,-1.209548882,-3.49192396,-1.205096342,-0.248281777,1.307228412
3.000369975,-1.299973285,-3.649300828,-1.292451167,0.220071784,0.987033273
2.961719499,-1.284016038,-3.901103818,-1.260685776,0.416478117,1.089953139
2.95469214,-1.236144295,-3.964054566,-1.41951273,0.658208987,1.192873005
2.972260538,-1.252101543,-4.173890391,-1.332157905,0.537343552,1.4444549
2.968746858,-1.307951909,-4.436185172,-1.435395425,0.356045399,1.467325981
2.961719499,-1.355823652,-4.268316512,-1.538632945,0.099206349,1.410148278
2.870363828,-1.284016038,-4.341759051,-1.125682865,-1.320962514,1.535939225
2.736844001,-1.39305723,-4.394218007,-0.871559739,-1.094339823,1.524503684
2.712248243,-1.41433356,-4.299791886,-0.728615481,-0.958366209,1.558810306
2.680625126,-1.424971725,-4.572578458,-0.673026047,-1.260529797,1.764650038
2.733330321,-1.573906036,-4.530611293,-0.49037505,-1.804424255,2.153458421
2.761439758,-1.557948789,-4.488644128,-0.268017315,-1.653342461,2.187765043
2.877391187,-1.499438881,-4.215857556,-0.117131709,-1.577801564,2.427911397
2.84225439,-1.544651082,-3.91159561,0.049636592,-0.505120827,2.176329502
2.824685992,-1.494119798,-3.733235158,-0.021835537,0.204963605,1.879005445
2.856309109,-1.43560989,-2.547662747,0.113167374,0.159639067,2.004796392
2.866850148,-1.409014478,-3.07225231,0.327583761,-0.066983624,2.290684909
2.901986945,-1.411674019,-2.935859023,0.867595404,-0.807284415,2.370733694
2.912527984,-1.374440441,-3.303071717,1.582316696,-1.033907106,2.530831263
2.926582702,-1.323909157,-0.417829124,0.859654056,-1.154772541,2.588008967
2.94766478,-1.305292368,0.295612681,1.074070444,-1.124556182,2.851026402
2.95469214,-1.244122919,0.463481341,1.058187748,-0.656202621,2.759542077
2.94766478,-1.201570258,0.138235813,0.351407804,-0.490012647,2.656622211
2.852795429,-1.201570258,0.001842526,0.454645324,-0.323822674,2.542266804
2.894959585,-1.2042298,0.28512089,0.549941497,-1.124556182,2.153458421
2.768467118,-1.201570258,0.599874628,0.454645324,-1.260529797,2.222071665
2.701707204,-1.177634387,0.715284331,0.319642414,-1.411611591,2.210636124
2.698193524,-1.140400809,0.547415671,0.557882844,-1.154772541,2.027667474
2.575214736,-1.159017598,0.515940298,0.724651146,-1.215205259,1.890440986
2.42764019,-1.164336681,0.778235079,0.81200597,-1.532477026,0.472433943
2.448722268,-1.238803836,0.820202244,0.978774272,-0.641094441,0.392385158
2.438181229,-1.249442001,0.95659553,0.780240579,-0.505120827,0.655402594
2.469804346,-1.377099982,0.8726612,0.653179016,-0.082091804,1.730343416
2.63846097,-1.419652643,-0.040124639,-0.275958663,-0.354039033,2.061974096
2.803603914,-1.307951909,-2.23290901,1.693495563,-0.641094441,1.79895666
2.768467118,-1.148379433,-2.075532141,1.550551305,-0.474904468,1.890440986
2.515482182,-1.265399249,-2.463728417,1.637906129,-2.106587843,2.187765043
2.526023221,-1.387738147,-2.558154538,1.741143649,-2.121696022,2.061974096
2.796576555,-1.342525946,-2.73651499,1.780850388,-2.061263305,1.730343416
2.894959585,-1.209548882,-1.970614228,2.098504295,-2.574941404,1.28435733
2.901986945,-1.097848149,-1.834220942,2.209683163,-0.897933491,-0.488151473
2.926582702,-1.007423745,-1.771270195,2.28909664,-1.200097079,-0.44240931
2.859822789,-0.91168026,-1.81323736,2.574985156,-1.472044308,-0.019294306
2.761439758,-0.898382553,-1.414549292,-0.506257746,-1.215205259,0.106496642
2.659543048,-0.924977966,-1.603401535,-0.673026047,-0.867717132,0.25515867
2.578728416,-0.951573379,-2.06504035,-1.117741517,-1.42671977,0.369514077
2.518995862,-0.97550925,-2.243400801,-1.10980017,-1.864856973,0.403820699
2.497913784,-1.015402369,-3.040776936,-1.236861733,-1.985722408,0.358078536
2.497913784,-1.092529066,-2.757498572,-1.205096342,-2.287885996,0.323771914
2.501427463,-1.135081727,-2.684056033,-1.379805991,-2.529616866,0.358078536
2.501427463,-1.049976406,-2.788973946,-1.490984859,-2.454075969,0.518176106
2.627919931,-1.012742828,-2.075532141,-1.371864643,-2.741131378,0.346642996
2.807117594,-0.978168792,-3.91159561,-1.070093431,-2.846888634,0.59822489
2.979287897,-1.015402369,-3.670284411,-1.014503998,-1.789316076,0.92985557
2.965233179,-1.161677139,-3.366022465,-1.030386693,-1.94039787,0.632531512
2.912527984,-1.12178402,-3.334547091,-1.149506908,-2.272777816,0.769758
2.887932226,-1.068593195,-4.100447852,-0.839794348,-3.239701298,-1.517350133
2.754412399,-1.10050769,-4.478152337,-0.760380872,-3.587189424,-1.47160797
2.526023221,-1.66433044,-4.593562041,-0.871559739,-4.659870162,-0.796911071
2.304661402,-1.645713651,-4.761430701,-1.046269388,-4.403031112,-0.556764717
2.283579324,-1.611139614,-4.551594876,-1.181272299,-1.819532434,1.387277196
2.255469887,-1.549970165,-4.383726216,-1.24480308,-1.547585205,1.501632603
2.255469887,-1.494119798,-5.0027419,-1.220979037,-1.970614228,1.558810306
2.266010926,-1.326568698,-4.939791152,-1.300392514,-0.505120827,1.250050708
2.287093004,-1.265399249,-5.212577725,-1.228920385,-0.973474388,2.187765043
2.33277084,-1.217527506,-5.432905341,-1.078034779,-2.544725046,1.993360852
2.392503394,-1.145719892,-4.939791152,-0.625377961,-2.650482301,1.718907876
2.350339238,-1.228165671,-4.91880757,-0.808028958,-2.69580684,1.433019359
2.304661402,-1.347845028,-0.187009716,2.511454375,0.627992628,0.75832246
2.287093004,-1.422312184,-0.365370167,2.559102461,0.763966243,0.769758
2.287093004,-1.470183927,-0.438812706,2.686164024,0.08409817,0.689709216
2.339798199,-1.555289248,-0.63815674,3.027641974,0.461802655,0.666838134
2.561160018,-1.595182367,-0.543730619,3.186468928,0.008557273,0.849806785
2.677111446,-1.58188466,-0.868976147,3.265882405,-0.369147212,1.330099493
2.807117594,-1.549970165,-3.177170222,1.788791735,-0.202957239,1.478761522
2.887932226,-1.470183927,-3.3240553,1.860263865,-0.656202621,1.421583818
2.863336468,-1.576565578,-3.428973212,2.066738904,-0.656202621,1.547374766
2.793062875,-1.619118238,-3.030285145,2.042914861,-0.505120827,1.61598801
2.715761923,-1.64305411,-2.684056033,2.336744726,-0.716635338,1.78752112
2.817658633,-1.58188466,-2.526679165,2.495571679,-0.792176235,1.856134364
2.894959585,-1.499438881,-2.159466471,1.32819357,-0.973474388,1.924747608
2.944151101,-1.422312184,-2.253892592,1.209073354,-0.785041817,-0.228310577
2.961719499,-1.355823652,-2.715531407,1.066129096,-2.253892592,-1.395688686
2.993342616,-1.270718331,-3.198153805,0.923184838,-2.432253043,-1.340099253
3.010911014,-1.198910717,-3.208645596,0.81200597,-2.684056033,-1.340099253
3.007397334,-1.281356497,-3.554874707,0.891419447,-2.841432902,-1.522750249
2.937123741,-1.454226679,-3.722743367,0.931126185,-2.98831798,-1.3480406
2.870363828,-1.494119798,-3.869628445,0.867595404,-3.114219475,-1.228920385
3.007397334,-1.284016038,-3.775202323,0.748475189,-3.3240553,-1.197154994
3.031993092,-1.190932093,-3.796185906,0.581706887,-3.313563508,-1.070093431
3.031993092,-1.127103103,-3.796185906,0.359349152,-3.114219475,-0.950973216
3.031993092,-1.052635947,-5.75815087,-1.403630034,-2.788973946,-1.085976127
3.010911014,-0.99678558,-5.548315045,-1.538632945,-3.345038882,-0.80008761
2.979287897,-0.943594755,-4.729955327,-1.610105074,-3.512907542,-0.585671223
2.909014304,-0.909020718,-4.41520159,-1.649811812,-3.638809037,-0.307724054
2.866850148,-0.948913838,-4.562086667,-1.546574292,-3.764710532,-0.28390001
2.814144953,-0.922318425,-5.726675496,-1.705401246,-3.985038148,-0.466551007
2.719275602,-0.893063471,-5.286020263,-1.745107985,-0.21848509,2.019090818
2.649002009,-0.91168026,-0.617173157,-0.530081789,-0.019141056,1.939677341
2.522509541,-0.948913838,-5.768642661,-1.594222379,0.064793274,1.836439822
2.494400104,-0.999445122,-2.505695582,-0.498316398,-0.166026134,1.836439822
2.452235948,-1.063274112,-2.757498572,-0.28390001,-2.589629912,1.852322517
2.424126511,-1.140400809,-3.093235892,-0.1488971,-2.40077767,1.796733083
2.403044433,-1.228165671,-2.90438365,0.129050069,-1.383073919,-0.25213462
2.459263307,-1.166996222,-1.991597811,-0.077424971,-1.876188107,-0.395078878
2.459263307,-1.244122919,-1.834220942,0.406997238,-1.739794821,-0.371254835
2.459263307,-1.249442001,-1.760778403,0.50229341,0.064793274,2.511454375
2.554132658,-1.347845028,-1.771270195,0.26405298,0.022826109,2.702046719
2.522509541,-1.321249616,-0.72209107,0.542000149,-3.806677697,0.343466457
2.448722268,-1.337206863,-0.375861959,-0.196545186,-3.198153805,-0.498316398
2.367907636,-1.329228239,-0.365370167,-0.053600928,-2.537170956,-1.55451564
2.410071792,-1.385078606,-0.365370167,0.017871202,-2.914875441,-1.618046422
2.420612831,-1.406354936,0.53692388,1.240838745,-3.313563508,-1.578339683
2.410071792,-1.398376312,0.631350001,1.375841656,-3.628317246,-1.530691597
2.392503394,-1.464864844,0.085776856,1.87614656,-4.047988896,-1.078034779
2.403044433,-1.568586954,0.295612681,2.177917772,-1.435532875,1.272604136
2.32574348,-1.584544202,-1.047336599,1.812615778,-1.540450787,0.883478099
2.353852917,-1.544651082,-1.781761986,1.455255133,-1.750286612,1.598199391
2.459263307,-1.600501449,-2.893891858,1.12171853,0.022826109,1.217014702
2.504941143,-1.587203743,-2.421761252,1.161425268,-0.040124639,0.772299232
2.656029368,-1.56060833,-2.862416485,1.566434,-0.428320915,0.764357884
2.831713351,-1.512736587,-2.56864633,2.042914861,0.589382836,1.320252222
2.817658633,-1.520715211,-2.432253043,1.97938408,-4.037497105,-1.189213647
2.863336468,-1.377099982,-2.432253043,2.241448554,-1.739794821,1.240838745
2.898473265,-1.262739708,-1.278156006,2.463806289,-1.676844073,1.923794646
2.909014304,-1.323909157,-0.061108221,2.559102461,-1.194221676,1.201132007
2.926582702,-1.020721452,-0.113567177,2.39233416,-1.173238094,0.843771361
2.866850148,-1.222846589,-0.13455076,2.098504295,-1.246680632,0.764357884
2.852795429,-1.313270992,0.148727604,2.050856209,-1.320123171,0.629354973
2.74738504,-1.374440441,0.106760439,1.645847477,-1.236188841,0.311701066
2.764953438,-1.241463377,0.316596264,1.788791735,-1.14176272,0.216404894
2.800090234,-1.177634387,0.662825375,1.836439822,-0.952910477,0.065519288
2.691166165,-1.347845028,0.253645516,2.265272597,-1.036844807,0.446703977
2.733330321,-1.326568698,-0.270944046,2.884697716,-0.942418686,0.645237669
2.736844001,-1.313270992,-1.162746302,2.948228498,-0.910943312,0.859654056
2.613865212,-1.379759524,-0.963402269,3.083231408,-0.72209107,0.748475189
2.645488329,-1.297313744,-0.365370167,3.297647796,-0.690615696,0.653179016
2.663056728,-1.260080166,-0.197501507,3.186468928,-0.480779871,0.478469367
2.663056728,-1.209548882,0.085776856,2.916463107,-0.281435837,0.542000149
2.656029368,-1.164336681,-3.596841872,0.3672905,-0.13455076,0.91524349
2.582242095,-1.284016038,-4.41520159,-0.101249014,0.064793274,1.097894487
2.504941143,-1.345185487,-4.687988162,0.017871202,-0.103075386,1.240838745
2.53656426,-1.512736587,-2.893891858,-0.077424971,-1.655860491,1.741143649
2.606837853,-1.504757963,-2.474220208,-0.04565958,-1.792253777,1.852322517
